,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position
1,69219-31716,QB,Dak,Dak Prescott,Prescott,18.801538320688106,13.0,7400,WAS@DAL,DAL,WAS,,,,,,QB
